control	depth	Sequence_Identity	Algorithm	False_Point	True_Point	Spiked_Number	FDR	Precision	Recall	F1	Sensitivity	minimum_read_support
positive	100GB	85%	FusionSeeker	327	51	400	0.8650793650793651	0.1349206349206349	0.1275	0.13110539845758354	0.1275	17
positive	100GB	85%	Genion	78	36	400	0.6842105263157895	0.3157894736842105	0.09	0.14007782101167315	0.09	17
positive	100GB	85%	JAFFAL	27	18	400	0.6	0.4	0.045	0.08089887640449438	0.045	17
positive	100GB	85%	LongGF	36	7	400	0.8372093023255814	0.16279069767441862	0.0175	0.03160270880361174	0.0175	17
positive	100GB	90%	CTAT-LR-Fusion	84	58	400	0.5915492957746479	0.4084507042253521	0.145	0.21402214022140217	0.145	17
positive	100GB	90%	FusionSeeker	407	67	400	0.8586497890295358	0.14135021097046413	0.1675	0.15331807780320367	0.1675	17
positive	100GB	90%	Genion	107	47	400	0.6948051948051948	0.3051948051948052	0.1175	0.16967509025270758	0.1175	17
positive	100GB	90%	JAFFAL	57	44	400	0.5643564356435643	0.43564356435643564	0.11	0.17564870259481036	0.11	17
positive	100GB	90%	LongGF	53	8	400	0.8688524590163934	0.13114754098360656	0.02	0.03470715835140998	0.02	17
positive	100GB	95%	CTAT-LR-Fusion	98	86	400	0.532608695652174	0.4673913043478261	0.215	0.29452054794520544	0.215	17
positive	100GB	95%	FusionSeeker	439	68	400	0.8658777120315582	0.1341222879684418	0.17	0.14994487320837926	0.17	17
positive	100GB	95%	Genion	117	53	400	0.6882352941176471	0.31176470588235294	0.1325	0.18596491228070175	0.1325	17
positive	100GB	95%	JAFFAL	84	63	400	0.5714285714285714	0.42857142857142855	0.1575	0.23034734917733085	0.1575	17
positive	100GB	95%	LongGF	63	10	400	0.863013698630137	0.136986301369863	0.025	0.042283298097251586	0.025	17
positive	10GB	85%	CTAT-LR-Fusion	1	0	397	1	0	0	NA	0	17
positive	10GB	85%	FusionSeeker	7	0	397	1	0	0	NA	0	17
positive	10GB	85%	GFSeeker	1	0	397	1	0	0	NA	0	17
positive	10GB	85%	Genion	3	0	397	1	0	0	NA	0	17
positive	10GB	90%	FusionSeeker	11	0	400	1	0	0	NA	0	17
positive	10GB	90%	GFSeeker	1	0	400	1	0	0	NA	0	17
positive	10GB	90%	Genion	1	0	400	1	0	0	NA	0	17
positive	10GB	95%	FusionSeeker	17	2	400	0.8947368421052632	0.10526315789473684	0.005	0.00954653937947494	0.005	17
positive	100GB	85%	CTAT-LR-Fusion	51	38	400	0.5730337078651685	0.42696629213483145	0.095	0.15541922290388546	0.095	16
positive	100GB	85%	FusionSeeker	345	52	400	0.8690176322418136	0.1309823677581864	0.13	0.13048933500627352	0.13	16
positive	100GB	85%	Genion	84	38	400	0.6885245901639344	0.3114754098360656	0.095	0.14559386973180077	0.095	16
positive	100GB	85%	JAFFAL	32	20	400	0.6153846153846154	0.38461538461538464	0.05	0.08849557522123894	0.05	16
positive	100GB	85%	LongGF	38	7	400	0.8444444444444444	0.15555555555555556	0.0175	0.03146067415730337	0.0175	16
positive	100GB	90%	CTAT-LR-Fusion	86	64	400	0.5733333333333334	0.4266666666666667	0.16	0.23272727272727273	0.16	16
positive	100GB	90%	FusionSeeker	417	67	400	0.8615702479338843	0.1384297520661157	0.1675	0.15158371040723984	0.1675	16
positive	100GB	90%	Genion	108	49	400	0.6878980891719745	0.31210191082802546	0.1225	0.17594254937163376	0.1225	16
positive	100GB	90%	JAFFAL	59	45	400	0.5673076923076923	0.4326923076923077	0.1125	0.17857142857142855	0.1125	16
positive	100GB	90%	LongGF	55	8	400	0.873015873015873	0.12698412698412698	0.02	0.03455723542116631	0.02	16
positive	100GB	95%	CTAT-LR-Fusion	102	90	400	0.53125	0.46875	0.225	0.30405405405405406	0.225	16
positive	100GB	95%	FusionSeeker	446	68	400	0.867704280155642	0.13229571984435798	0.17	0.1487964989059081	0.17	16
positive	100GB	95%	Genion	124	56	400	0.6888888888888889	0.3111111111111111	0.14	0.1931034482758621	0.14	16
positive	100GB	95%	JAFFAL	87	63	400	0.58	0.42	0.1575	0.2290909090909091	0.1575	16
positive	100GB	95%	LongGF	63	10	400	0.863013698630137	0.136986301369863	0.025	0.042283298097251586	0.025	16
positive	10GB	85%	CTAT-LR-Fusion	1	0	397	1	0	0	NA	0	16
positive	10GB	85%	FusionSeeker	9	0	397	1	0	0	NA	0	16
positive	10GB	85%	GFSeeker	1	0	397	1	0	0	NA	0	16
positive	10GB	85%	Genion	3	0	397	1	0	0	NA	0	16
positive	10GB	90%	FusionSeeker	11	0	400	1	0	0	NA	0	16
positive	10GB	90%	GFSeeker	1	0	400	1	0	0	NA	0	16
positive	10GB	90%	Genion	1	0	400	1	0	0	NA	0	16
positive	10GB	95%	FusionSeeker	19	3	400	0.8636363636363636	0.13636363636363635	0.0075	0.014218009478672983	0.0075	16
positive	100GB	85%	CTAT-LR-Fusion	57	40	400	0.5876288659793815	0.41237113402061853	0.1	0.16096579476861167	0.1	15
positive	100GB	85%	FusionSeeker	357	54	400	0.8686131386861314	0.13138686131386862	0.135	0.13316892725030827	0.135	15
positive	100GB	85%	Genion	87	41	400	0.6796875	0.3203125	0.1025	0.1553030303030303	0.1025	15
positive	100GB	85%	JAFFAL	36	22	400	0.6206896551724138	0.3793103448275862	0.055	0.09606986899563319	0.055	15
positive	100GB	85%	LongGF	40	8	400	0.8333333333333334	0.16666666666666666	0.02	0.03571428571428571	0.02	15
positive	100GB	90%	CTAT-LR-Fusion	87	71	400	0.5506329113924051	0.44936708860759494	0.1775	0.25448028673835127	0.1775	15
positive	100GB	90%	FusionSeeker	433	69	400	0.8625498007968128	0.13745019920318724	0.1725	0.15299334811529933	0.1725	15
positive	100GB	90%	Genion	117	50	400	0.7005988023952096	0.2994011976047904	0.125	0.1763668430335097	0.125	15
positive	100GB	90%	JAFFAL	65	48	400	0.5752212389380531	0.4247787610619469	0.12	0.1871345029239766	0.12	15
positive	100GB	90%	LongGF	56	8	400	0.875	0.125	0.02	0.03448275862068966	0.02	15
positive	100GB	95%	CTAT-LR-Fusion	105	101	400	0.5097087378640777	0.49029126213592233	0.2525	0.33333333333333337	0.2525	15
positive	100GB	95%	FusionSeeker	454	70	400	0.8664122137404581	0.13358778625954199	0.175	0.1515151515151515	0.175	15
positive	100GB	95%	Genion	130	58	400	0.6914893617021277	0.30851063829787234	0.145	0.19727891156462585	0.145	15
positive	100GB	95%	JAFFAL	91	64	400	0.5870967741935483	0.4129032258064516	0.16	0.23063063063063066	0.16	15
positive	100GB	95%	LongGF	64	10	400	0.8648648648648649	0.13513513513513514	0.025	0.042194092827004225	0.025	15
positive	10GB	85%	CTAT-LR-Fusion	1	0	397	1	0	0	NA	0	15
positive	10GB	85%	FusionSeeker	12	0	397	1	0	0	NA	0	15
positive	10GB	85%	GFSeeker	1	0	397	1	0	0	NA	0	15
positive	10GB	85%	Genion	3	0	397	1	0	0	NA	0	15
positive	10GB	90%	FusionSeeker	13	0	400	1	0	0	NA	0	15
positive	10GB	90%	GFSeeker	1	0	400	1	0	0	NA	0	15
positive	10GB	90%	Genion	1	0	400	1	0	0	NA	0	15
positive	10GB	95%	FusionSeeker	23	3	400	0.8846153846153846	0.11538461538461539	0.0075	0.01408450704225352	0.0075	15
positive	100GB	85%	CTAT-LR-Fusion	62	46	400	0.5740740740740741	0.42592592592592593	0.115	0.18110236220472442	0.115	14
positive	100GB	85%	FusionSeeker	367	54	400	0.8717339667458432	0.12826603325415678	0.135	0.13154689403166872	0.135	14
positive	100GB	85%	Genion	92	41	400	0.6917293233082706	0.3082706766917293	0.1025	0.15384615384615383	0.1025	14
positive	100GB	85%	JAFFAL	38	23	400	0.6229508196721312	0.3770491803278688	0.0575	0.09978308026030369	0.0575	14
positive	100GB	85%	LongGF	44	8	400	0.8461538461538461	0.15384615384615385	0.02	0.03539823008849558	0.02	14
positive	100GB	90%	CTAT-LR-Fusion	92	76	400	0.5476190476190477	0.4523809523809524	0.19	0.26760563380281693	0.19	14
positive	100GB	90%	FusionSeeker	441	69	400	0.8647058823529412	0.13529411764705881	0.1725	0.15164835164835164	0.1725	14
positive	100GB	90%	Genion	122	50	400	0.7093023255813954	0.29069767441860467	0.125	0.17482517482517482	0.125	14
positive	100GB	90%	JAFFAL	69	50	400	0.5798319327731093	0.42016806722689076	0.125	0.19267822736030826	0.125	14
positive	100GB	90%	LongGF	59	9	400	0.8676470588235294	0.1323529411764706	0.0225	0.038461538461538464	0.0225	14
positive	100GB	95%	CTAT-LR-Fusion	113	104	400	0.5207373271889401	0.4792626728110599	0.26	0.3371150729335495	0.26	14
positive	100GB	95%	FusionSeeker	458	71	400	0.8657844990548205	0.1342155009451796	0.1775	0.15285252960172227	0.1775	14
positive	100GB	95%	Genion	135	59	400	0.6958762886597938	0.30412371134020616	0.1475	0.19865319865319864	0.1475	14
positive	100GB	95%	JAFFAL	96	67	400	0.588957055214724	0.4110429447852761	0.1675	0.2380106571936057	0.1675	14
positive	100GB	95%	LongGF	65	11	400	0.8552631578947368	0.14473684210526316	0.0275	0.04621848739495798	0.0275	14
positive	10GB	85%	CTAT-LR-Fusion	3	0	397	1	0	0	NA	0	14
positive	10GB	85%	FusionSeeker	15	0	397	1	0	0	NA	0	14
positive	10GB	85%	GFSeeker	1	0	397	1	0	0	NA	0	14
positive	10GB	85%	Genion	3	0	397	1	0	0	NA	0	14
positive	10GB	90%	FusionSeeker	14	0	400	1	0	0	NA	0	14
positive	10GB	90%	GFSeeker	1	0	400	1	0	0	NA	0	14
positive	10GB	90%	Genion	1	0	400	1	0	0	NA	0	14
positive	10GB	95%	FusionSeeker	24	4	400	0.8571428571428571	0.14285714285714285	0.01	0.018691588785046728	0.01	14
positive	100GB	85%	CTAT-LR-Fusion	70	51	400	0.5785123966942148	0.4214876033057851	0.1275	0.1957773512476008	0.1275	13
positive	100GB	85%	FusionSeeker	380	55	400	0.8735632183908046	0.12643678160919541	0.1375	0.1317365269461078	0.1375	13
positive	100GB	85%	Genion	98	41	400	0.7050359712230215	0.2949640287769784	0.1025	0.15213358070500926	0.1025	13
positive	100GB	85%	JAFFAL	41	27	400	0.6029411764705882	0.39705882352941174	0.0675	0.11538461538461539	0.0675	13
positive	100GB	85%	LongGF	45	8	400	0.8490566037735849	0.1509433962264151	0.02	0.03532008830022075	0.02	13
positive	100GB	90%	CTAT-LR-Fusion	98	82	400	0.5444444444444444	0.45555555555555555	0.205	0.2827586206896551	0.205	13
positive	100GB	90%	FusionSeeker	446	69	400	0.8660194174757282	0.13398058252427184	0.1725	0.15081967213114755	0.1725	13
positive	100GB	90%	Genion	128	50	400	0.7191011235955056	0.2808988764044944	0.125	0.17301038062283738	0.125	13
positive	100GB	90%	JAFFAL	74	52	400	0.5873015873015873	0.4126984126984127	0.13	0.19771863117870722	0.13	13
positive	100GB	90%	LongGF	60	9	400	0.8695652173913043	0.13043478260869565	0.0225	0.03837953091684435	0.0225	13
positive	100GB	95%	CTAT-LR-Fusion	119	110	400	0.519650655021834	0.48034934497816595	0.275	0.3497615262321145	0.275	13
positive	100GB	95%	FusionSeeker	467	72	400	0.8664192949907236	0.13358070500927643	0.18	0.15335463258785942	0.18	13
positive	100GB	95%	Genion	138	59	400	0.700507614213198	0.29949238578680204	0.1475	0.19765494137353434	0.1475	13
positive	100GB	95%	JAFFAL	97	67	400	0.5914634146341463	0.40853658536585363	0.1675	0.2375886524822695	0.1675	13
positive	100GB	95%	LongGF	65	11	400	0.8552631578947368	0.14473684210526316	0.0275	0.04621848739495798	0.0275	13
positive	10GB	85%	CTAT-LR-Fusion	3	0	397	1	0	0	NA	0	13
positive	10GB	85%	FusionSeeker	17	0	397	1	0	0	NA	0	13
positive	10GB	85%	GFSeeker	1	0	397	1	0	0	NA	0	13
positive	10GB	85%	Genion	3	0	397	1	0	0	NA	0	13
positive	10GB	90%	FusionSeeker	17	1	400	0.9444444444444444	0.05555555555555555	0.0025	0.004784688995215311	0.0025	13
positive	10GB	90%	GFSeeker	1	0	400	1	0	0	NA	0	13
positive	10GB	90%	Genion	1	0	400	1	0	0	NA	0	13
positive	10GB	95%	FusionSeeker	25	4	400	0.8620689655172413	0.13793103448275862	0.01	0.018648018648018648	0.01	13
positive	100GB	85%	CTAT-LR-Fusion	76	52	400	0.59375	0.40625	0.13	0.19696969696969696	0.13	12
positive	100GB	85%	FusionSeeker	391	56	400	0.8747203579418344	0.12527964205816555	0.14	0.1322314049586777	0.14	12
positive	100GB	85%	Genion	103	41	400	0.7152777777777778	0.2847222222222222	0.1025	0.15073529411764705	0.1025	12
positive	100GB	85%	JAFFAL	43	29	400	0.5972222222222222	0.4027777777777778	0.0725	0.12288135593220338	0.0725	12
positive	100GB	85%	LongGF	49	8	400	0.8596491228070176	0.14035087719298245	0.02	0.0350109409190372	0.02	12
positive	100GB	90%	CTAT-LR-Fusion	105	88	400	0.5440414507772021	0.45595854922279794	0.22	0.296795952782462	0.22	12
positive	100GB	90%	FusionSeeker	455	70	400	0.8666666666666667	0.13333333333333333	0.175	0.15135135135135133	0.175	12
positive	100GB	90%	Genion	139	50	400	0.7354497354497355	0.26455026455026454	0.125	0.1697792869269949	0.125	12
positive	100GB	90%	JAFFAL	79	55	400	0.5895522388059702	0.41044776119402987	0.1375	0.2059925093632959	0.1375	12
positive	100GB	90%	LongGF	60	9	400	0.8695652173913043	0.13043478260869565	0.0225	0.03837953091684435	0.0225	12
positive	100GB	95%	CTAT-LR-Fusion	130	112	400	0.5371900826446281	0.4628099173553719	0.28	0.3489096573208723	0.28	12
positive	100GB	95%	FusionSeeker	477	74	400	0.8656987295825771	0.13430127041742287	0.185	0.15562565720294427	0.185	12
positive	100GB	95%	Genion	142	59	400	0.7064676616915423	0.2935323383084577	0.1475	0.19633943427620631	0.1475	12
positive	100GB	95%	JAFFAL	100	68	400	0.5952380952380952	0.40476190476190477	0.17	0.23943661971830987	0.17	12
positive	100GB	95%	LongGF	65	11	400	0.8552631578947368	0.14473684210526316	0.0275	0.04621848739495798	0.0275	12
positive	10GB	85%	CTAT-LR-Fusion	3	0	397	1	0	0	NA	0	12
positive	10GB	85%	FusionSeeker	20	0	397	1	0	0	NA	0	12
positive	10GB	85%	GFSeeker	1	0	397	1	0	0	NA	0	12
positive	10GB	85%	Genion	3	0	397	1	0	0	NA	0	12
positive	10GB	90%	FusionSeeker	22	1	400	0.9565217391304348	0.043478260869565216	0.0025	0.004728132387706856	0.0025	12
positive	10GB	90%	GFSeeker	1	0	400	1	0	0	NA	0	12
positive	10GB	90%	Genion	1	0	400	1	0	0	NA	0	12
positive	10GB	95%	FusionSeeker	31	6	400	0.8378378378378378	0.16216216216216217	0.015	0.027459954233409606	0.015	12
positive	100GB	85%	CTAT-LR-Fusion	85	57	400	0.5985915492957746	0.4014084507042254	0.1425	0.21033210332103322	0.1425	11
positive	100GB	85%	FusionSeeker	411	58	400	0.8763326226012793	0.12366737739872068	0.145	0.1334867663981588	0.145	11
positive	100GB	85%	Genion	109	42	400	0.7218543046357616	0.2781456953642384	0.105	0.15245009074410165	0.105	11
positive	100GB	85%	JAFFAL	46	32	400	0.5897435897435898	0.41025641025641024	0.08	0.13389121338912133	0.08	11
positive	100GB	85%	LongGF	50	8	400	0.8620689655172413	0.13793103448275862	0.02	0.03493449781659389	0.02	11
positive	100GB	90%	CTAT-LR-Fusion	118	95	400	0.5539906103286385	0.4460093896713615	0.2375	0.30995106035889064	0.2375	11
positive	100GB	90%	FusionSeeker	470	70	400	0.8703703703703703	0.12962962962962962	0.175	0.14893617021276598	0.175	11
positive	100GB	90%	Genion	145	50	400	0.7435897435897436	0.2564102564102564	0.125	0.1680672268907563	0.125	11
positive	100GB	90%	JAFFAL	81	56	400	0.5912408759124088	0.40875912408759124	0.14	0.2085661080074488	0.14	11
positive	100GB	90%	LongGF	62	9	400	0.8732394366197183	0.1267605633802817	0.0225	0.038216560509554146	0.0225	11
positive	100GB	95%	CTAT-LR-Fusion	141	121	400	0.5381679389312977	0.4618320610687023	0.3025	0.3655589123867069	0.3025	11
positive	100GB	95%	FusionSeeker	484	74	400	0.8673835125448028	0.13261648745519714	0.185	0.15448851774530273	0.185	11
positive	100GB	95%	Genion	152	59	400	0.7203791469194313	0.2796208530805687	0.1475	0.19312602291325698	0.1475	11
positive	100GB	95%	JAFFAL	104	73	400	0.5875706214689266	0.4124293785310734	0.1825	0.2530329289428076	0.1825	11
positive	100GB	95%	LongGF	66	11	400	0.8571428571428571	0.14285714285714285	0.0275	0.04612159329140461	0.0275	11
positive	10GB	85%	CTAT-LR-Fusion	3	0	397	1	0	0	NA	0	11
positive	10GB	85%	FusionSeeker	20	0	397	1	0	0	NA	0	11
positive	10GB	85%	GFSeeker	1	0	397	1	0	0	NA	0	11
positive	10GB	85%	Genion	3	0	397	1	0	0	NA	0	11
positive	10GB	90%	FusionSeeker	27	2	400	0.9310344827586207	0.06896551724137931	0.005	0.009324009324009324	0.005	11
positive	10GB	90%	GFSeeker	1	0	400	1	0	0	NA	0	11
positive	10GB	90%	Genion	2	0	400	1	0	0	NA	0	11
positive	10GB	95%	FusionSeeker	38	7	400	0.8444444444444444	0.15555555555555556	0.0175	0.03146067415730337	0.0175	11
positive	100GB	85%	CTAT-LR-Fusion	85	57	400	0.5985915492957746	0.4014084507042254	0.1425	0.21033210332103322	0.1425	10
positive	100GB	85%	FusionSeeker	428	59	400	0.8788501026694046	0.12114989733059549	0.1475	0.133032694475761	0.1475	10
positive	100GB	85%	Genion	113	43	400	0.7243589743589743	0.27564102564102566	0.1075	0.15467625899280577	0.1075	10
positive	100GB	85%	JAFFAL	47	37	400	0.5595238095238095	0.44047619047619047	0.0925	0.15289256198347106	0.0925	10
positive	100GB	85%	LongGF	53	9	400	0.8548387096774194	0.14516129032258066	0.0225	0.03896103896103896	0.0225	10
positive	100GB	90%	CTAT-LR-Fusion	118	95	400	0.5539906103286385	0.4460093896713615	0.2375	0.30995106035889064	0.2375	10
positive	100GB	90%	FusionSeeker	492	72	400	0.8723404255319149	0.1276595744680851	0.18	0.14937759336099582	0.18	10
positive	100GB	90%	Genion	146	50	400	0.7448979591836735	0.25510204081632654	0.125	0.16778523489932887	0.125	10
positive	100GB	90%	JAFFAL	83	57	400	0.5928571428571429	0.40714285714285714	0.1425	0.2111111111111111	0.1425	10
positive	100GB	90%	LongGF	63	9	400	0.875	0.125	0.0225	0.038135593220338986	0.0225	10
positive	100GB	95%	CTAT-LR-Fusion	141	121	400	0.5381679389312977	0.4618320610687023	0.3025	0.3655589123867069	0.3025	10
positive	100GB	95%	FusionSeeker	495	76	400	0.8669001751313485	0.1330998248686515	0.19	0.15653964984552007	0.19	10
positive	100GB	95%	Genion	162	60	400	0.7297297297297297	0.2702702702702703	0.15	0.19292604501607716	0.15	10
positive	100GB	95%	JAFFAL	107	75	400	0.5879120879120879	0.41208791208791207	0.1875	0.2577319587628866	0.1875	10
positive	100GB	95%	LongGF	66	11	400	0.8571428571428571	0.14285714285714285	0.0275	0.04612159329140461	0.0275	10
positive	10GB	85%	CTAT-LR-Fusion	3	0	397	1	0	0	NA	0	10
positive	10GB	85%	FusionSeeker	23	0	397	1	0	0	NA	0	10
positive	10GB	85%	GFSeeker	1	0	397	1	0	0	NA	0	10
positive	10GB	85%	Genion	3	1	397	0.75	0.25	0.0025188916876574307	0.0049875311720698244	0.0025188916876574307	10
positive	10GB	90%	FusionSeeker	34	4	400	0.8947368421052632	0.10526315789473684	0.01	0.018264840182648404	0.01	10
positive	10GB	90%	GFSeeker	1	0	400	1	0	0	NA	0	10
positive	10GB	90%	Genion	2	0	400	1	0	0	NA	0	10
positive	10GB	95%	FusionSeeker	50	9	400	0.847457627118644	0.15254237288135594	0.0225	0.0392156862745098	0.0225	10
positive	10GB	95%	JAFFAL	0	1	400	0	1	0.0025	0.004987531172069826	0.0025	10
positive	100GB	85%	CTAT-LR-Fusion	85	57	400	0.5985915492957746	0.4014084507042254	0.1425	0.21033210332103322	0.1425	9
positive	100GB	85%	FusionSeeker	442	60	400	0.8804780876494024	0.11952191235059761	0.15	0.13303769401330376	0.15	9
positive	100GB	85%	Genion	115	45	400	0.71875	0.28125	0.1125	0.1607142857142857	0.1125	9
positive	100GB	85%	JAFFAL	51	38	400	0.5730337078651685	0.42696629213483145	0.095	0.15541922290388546	0.095	9
positive	100GB	85%	LongGF	55	9	400	0.859375	0.140625	0.0225	0.03879310344827586	0.0225	9
positive	100GB	90%	CTAT-LR-Fusion	118	95	400	0.5539906103286385	0.4460093896713615	0.2375	0.30995106035889064	0.2375	9
positive	100GB	90%	FusionSeeker	507	73	400	0.8741379310344828	0.12586206896551724	0.1825	0.1489795918367347	0.1825	9
positive	100GB	90%	Genion	151	52	400	0.7438423645320197	0.2561576354679803	0.13	0.17247097844112771	0.13	9
positive	100GB	90%	JAFFAL	84	59	400	0.5874125874125874	0.4125874125874126	0.1475	0.21731123388581952	0.1475	9
positive	100GB	90%	LongGF	64	9	400	0.8767123287671232	0.1232876712328767	0.0225	0.03805496828752643	0.0225	9
positive	100GB	95%	CTAT-LR-Fusion	141	121	400	0.5381679389312977	0.4618320610687023	0.3025	0.3655589123867069	0.3025	9
positive	100GB	95%	FusionSeeker	509	78	400	0.8671209540034072	0.13287904599659284	0.195	0.1580547112462006	0.195	9
positive	100GB	95%	Genion	167	63	400	0.7260869565217392	0.27391304347826084	0.1575	0.2	0.1575	9
positive	100GB	95%	JAFFAL	115	81	400	0.5867346938775511	0.413265306122449	0.2025	0.27181208053691275	0.2025	9
positive	100GB	95%	LongGF	66	11	400	0.8571428571428571	0.14285714285714285	0.0275	0.04612159329140461	0.0275	9
positive	10GB	85%	CTAT-LR-Fusion	3	0	397	1	0	0	NA	0	9
positive	10GB	85%	FusionSeeker	25	2	397	0.9259259259259259	0.07407407407407407	0.005037783375314861	0.009433962264150943	0.005037783375314861	9
positive	10GB	85%	GFSeeker	1	0	397	1	0	0	NA	0	9
positive	10GB	85%	Genion	3	1	397	0.75	0.25	0.0025188916876574307	0.0049875311720698244	0.0025188916876574307	9
positive	10GB	90%	FusionSeeker	40	4	400	0.9090909090909091	0.09090909090909091	0.01	0.018018018018018018	0.01	9
positive	10GB	90%	GFSeeker	1	0	400	1	0	0	NA	0	9
positive	10GB	90%	Genion	2	1	400	0.6666666666666666	0.3333333333333333	0.0025	0.004962779156327543	0.0025	9
positive	10GB	95%	CTAT-LR-Fusion	0	2	400	0	1	0.005	0.009950248756218907	0.005	9
positive	10GB	95%	FusionSeeker	57	10	400	0.8507462686567164	0.14925373134328357	0.025	0.04282655246252677	0.025	9
positive	10GB	95%	JAFFAL	0	1	400	0	1	0.0025	0.004987531172069826	0.0025	9
positive	100GB	85%	CTAT-LR-Fusion	85	57	400	0.5985915492957746	0.4014084507042254	0.1425	0.21033210332103322	0.1425	8
positive	100GB	85%	FusionSeeker	483	63	400	0.8846153846153846	0.11538461538461539	0.1575	0.1331923890063425	0.1575	8
positive	100GB	85%	Genion	124	45	400	0.7337278106508875	0.26627218934911245	0.1125	0.15817223198594027	0.1125	8
positive	100GB	85%	JAFFAL	56	44	400	0.56	0.44	0.11	0.176	0.11	8
positive	100GB	85%	LongGF	58	9	400	0.8656716417910447	0.13432835820895522	0.0225	0.03854389721627409	0.0225	8
positive	100GB	90%	CTAT-LR-Fusion	118	95	400	0.5539906103286385	0.4460093896713615	0.2375	0.30995106035889064	0.2375	8
positive	100GB	90%	FusionSeeker	519	75	400	0.8737373737373737	0.12626262626262627	0.1875	0.15090543259557343	0.1875	8
positive	100GB	90%	Genion	158	55	400	0.7417840375586855	0.25821596244131456	0.1375	0.17944535073409465	0.1375	8
positive	100GB	90%	JAFFAL	90	60	400	0.6	0.4	0.15	0.21818181818181814	0.15	8
